Customer_ID,Customer_Name,Contact_Name,Contact_Email,Contact_Phone,Industry,Region,Annual_Revenue,Total_Employees,Account_Manager,Last_Contact_Date,Lead_Source,Priority,Open_Tickets,Closed_Tickets,Customer_Satisfaction_Score,Potential_Opportunity_Value,Current_Contract_Value
CUST-00127,"PLC Howard, White and Morales",Maria Williams,jessica93@anderson.com,-7273,Energy,United States,430693824.9,9667,Maria Williams,5/21/2020 13:22,Online,Medium,2,47,3.24,732734.78,9496025.82
CUST-00128,PLC Jimenez-Price,Joe Lopez,marymendez@gmail.com,-10536,Energy,United States,811133184.7,6189,Joe Lopez,9/30/2020 8:12,Referral,Low,6,43,2.1,75104.71,1247915.82
CUST-00129,Inc Perry Group,Kathryn Gallagher,christopher48@yahoo.com,-10901,Technology,United States,631745251.9,7049,Kathryn Gallagher,7/23/2020 11:19,Trade Show,High,8,43,1.17,833840.77,1932099.73
CUST-00130,Group Nelson-Owens,Caitlin Maldonado,davidwanda@morales.org,-4833,Energy,United States,262504288.6,8579,Caitlin Maldonado,2/24/2020 14:04,Cold Call,Low,0,12,4.13,413736.64,370619.31
CUST-00131,and Sons Gonzalez-Andrews,Beth Garcia,laura02@hotmail.com,-6518,Technology,United States,607274378.8,8977,Beth Garcia,6/15/2020 10:13,Cold Call,Low,5,17,3.78,332812.53,5646271.82
CUST-00132,Inc Tran-Howard,Jessica Cruz,kennethgreen@park.net,-4486,Manufacturing,United States,161853089.8,6220,Jessica Cruz,8/19/2020 12:23,Online,Medium,16,2,3.91,857069.22,956731.21
CUST-00133,"Ltd Bates, Garcia and Williams",Lynn Smith,tammyvasquez@gmail.com,-9601,Manufacturing,United States,932846408.1,1368,Lynn Smith,6/3/2020 8:32,Referral,Medium,13,12,2.78,152744.3,5940462.65
CUST-00134,Inc Buck-Beck,Kayla Reyes,gperez@ward.com,-6447,Magnetics,United States,460579288.2,132,Kayla Reyes,6/4/2020 9:58,Online,Low,14,19,2.97,357157.11,1331385.56
CUST-00135,LLC Khan-Brown,Sheila Payne,williamsthomas@hotmail.com,-9422,Technology,United States,958751206.5,9924,Sheila Payne,12/13/2020 9:05,Trade Show,Medium,13,43,3.65,361362.45,6707084.29
CUST-00136,LLC Davis-Brock,Jessica Franklin,kimberlyrasmussen@yahoo.com,-3842,Automotive,United States,797695634.2,1798,Jessica Franklin,4/22/2020 10:28,Online,Low,11,4,3.11,85402.62,390730.19
CUST-00137,Ltd Rodriguez and Sons,George Bray,msmith@ramos.net,-3443,Technology,United States,162975522.4,4636,George Bray,5/19/2020 15:06,Referral,Low,5,4,3.22,393746.26,1194500.3
CUST-00138,PLC Wilson and Sons,Christine Graham,johnsonstephen@gmail.com,-2575,Automotive,United States,582236033.8,5127,Christine Graham,12/24/2020 15:10,Trade Show,Low,3,26,4.39,477512.59,8637284.91
CUST-00139,Ltd Hanson and Sons,Jay Scott,lesliereid@hotmail.com,-9594,Technology,United States,325767591.6,9439,Jay Scott,12/2/2020 12:25,Trade Show,Low,17,2,2.13,557572.58,4566987.67
CUST-00140,"Ltd Peterson, Navarro and Bass",Cynthia Reed,richardashley@hotmail.com,-3951,Automotive,United States,529188114.5,7205,Cynthia Reed,12/29/2020 8:09,Referral,Medium,13,36,2.84,466632.03,8891547.65
CUST-00141,Inc Bray PLC,Michael Williams,jmoses@wilcox.com,-2912,Manufacturing,United States,847560558.9,9781,Michael Williams,10/30/2020 8:07,Cold Call,Medium,9,34,1.02,95163.57,409066.23
CUST-00142,LLC Flores and Sons,Alexander Mueller,kurt06@carter-stuart.biz,-9683,Energy,United States,575096861.4,6121,Alexander Mueller,7/30/2020 10:10,Online,High,2,15,1.26,966186.38,1730957.99
CUST-00143,PLC Robinson Inc,Hannah Martin,smithmichael@gmail.com,-11277,Automotive,United States,704316658.1,4452,Hannah Martin,5/21/2020 11:08,Cold Call,Medium,6,18,2.64,463610.39,4138263.63
CUST-00144,LLC Sanders Ltd,Leslie Garcia MD,ucalderon@riley.info,-2413,Energy,United States,548640930.3,9207,Leslie Garcia MD,3/29/2020 13:14,Trade Show,Low,7,6,1.63,698188.2,3360316.95
CUST-00145,PLC Rivera Ltd,Billy Ford,robert60@gmail.com,-10396,Automotive,United States,147781605.2,4090,Billy Ford,9/4/2020 10:48,Cold Call,Medium,5,47,3.45,661953.51,4780419.88
CUST-00146,"LLC Duran, Cooper and Russo",Andrew Martin,zwhite@jones.net,-7228,Defense,United States,87805013.34,1043,Andrew Martin,9/1/2020 15:19,Cold Call,High,7,45,2.17,992157.99,7987011.04
CUST-00147,Inc Valentine-Wallace,Aaron Day,marisadavis@manning-nash.org,-4472,Technology,United States,807087828.5,2121,Aaron Day,12/5/2020 11:50,Online,Low,13,17,1.46,798022.86,2485149.82
CUST-00148,"Group Chan, Hurst and Brown",Kimberly Warren,migueljohnson@gmail.com,-5111,Manufacturing,United States,753046872.6,8089,Kimberly Warren,10/3/2020 13:05,Online,Medium,15,19,4.41,150877.11,2861896.05
CUST-00149,Inc Reynolds and Sons,Laura Garcia,mfrazier@russell-cooper.com,-9625,Energy,United States,185742297.3,3238,Laura Garcia,1/25/2020 11:00,Online,Low,0,34,1.83,472895.89,621680.06
CUST-00150,"and Sons Perez, Mcdowell and Young",Theresa Burke,joshua72@gmail.com,-3562,Defense,United States,535562336,8990,Theresa Burke,2/10/2020 10:20,Online,Medium,4,40,2.73,216468.86,585127.64
CUST-00151,"and Sons White, Livingston and Cervantes",Cynthia Martinez,kramerjessica@patterson.com,-10726,Magnetics,United States,314618984.8,1981,Cynthia Martinez,1/25/2020 16:02,Cold Call,Low,19,33,3.26,562235,4995731.34
CUST-00152,"and Sons Klein, Santos and Garcia",Justin Ray,omcgee@yahoo.com,-4350,Manufacturing,United States,679925078.2,2694,Justin Ray,10/11/2020 11:55,Referral,High,3,20,4.02,948933.97,92062.5
CUST-00153,"and Sons Blanchard, Mcpherson and Pollard",Adam Pham,cisnerosmarcus@rodriguez.com,-8752,Automotive,United States,26610039.4,9398,Adam Pham,10/8/2020 10:24,Cold Call,Medium,14,23,2.99,511315.54,513529.57
CUST-00154,"PLC Alvarez, Davila and Knight",James May,dennis56@gmail.com,-4259,Magnetics,United States,843472644.1,5186,James May,8/23/2020 11:07,Online,Low,2,37,1.2,886083.58,5164269.13
CUST-00155,Ltd Cooper-Bryant,Riley Reynolds,jacob07@hotmail.com,-10519,Magnetics,United States,728606888.6,9577,Riley Reynolds,9/18/2020 11:02,Referral,Low,6,30,1.36,193215.43,4133435.14
CUST-00156,"Ltd Johnson, Glass and Brown",Michele Horn,henry89@yahoo.com,-9688,Automotive,United States,730393775.3,1154,Michele Horn,6/1/2020 12:00,Online,Medium,12,25,3.53,698740,519138.51
CUST-00157,LLC Ross Inc,Jonathan Johnson,smithellen@yahoo.com,-11018,Manufacturing,United States,241630082.6,2364,Jonathan Johnson,4/23/2020 15:15,Referral,Low,15,49,3.1,100305,1110709.98
CUST-00158,LLC Howard Group,Stacy Allen,phillip37@gmail.com,-2867,Manufacturing,United States,748017551.2,8356,Stacy Allen,7/29/2020 13:20,Cold Call,High,2,44,3.32,801343.39,274729.38
CUST-00159,"Inc George, Blackwell and Vargas",Kevin Thomas,jill12@gmail.com,-2667,Technology,United States,141923300.9,4991,Kevin Thomas,3/1/2020 8:20,Cold Call,Low,12,35,2.79,612332.21,2112157.36
CUST-00160,PLC Sanchez-Harris,Jeffrey Cook,denise24@yates.com,-7561,Technology,United States,316933281,8749,Jeffrey Cook,1/11/2020 13:43,Trade Show,Medium,5,26,2.65,290382.71,1785691.4
CUST-00161,Group Brown-King,Ashley Benton,wowen@hotmail.com,-10793,Energy,United States,583416219.3,4560,Ashley Benton,1/30/2020 15:19,Cold Call,High,11,44,2.81,72091.75,7405899.47
CUST-00162,Ltd Wilson-Smith,Heather Yoder,john18@hotmail.com,-7529,Defense,United States,629919294.4,1251,Debra Foley,9/7/2020 10:38,Trade Show,High,15,35,3.56,889237.97,8043656.96
CUST-00163,and Sons Clay-Duarte,Jason Munoz,butleralison@yahoo.com,-8790,Manufacturing,United States,810302182.8,1454,Jason Munoz,4/11/2020 8:45,Online,High,1,18,4.68,599272.81,2314351.9
CUST-00164,"PLC Wall, Bradley and Rodriguez",Michael Rodriguez,bakernicole@yahoo.com,-6960,Automotive,United States,4474795.08,1990,Michael Rodriguez,1/26/2020 16:03,Online,Low,4,29,2.13,882526.3,8320930.4
CUST-00165,"PLC Gonzalez, Friedman and Brown",Michael Martin,barrettbrian@yahoo.com,-7904,Manufacturing,United States,925432372.1,9539,Michael Martin,6/4/2020 10:04,Referral,High,4,7,2.03,904109.69,2564425.67
CUST-00166,"Ltd Gill, Bradley and Jones",Carl Rogers,gcooper@hotmail.com,-10948,Automotive,United States,512030645.4,9550,Carl Rogers,11/23/2020 10:19,Trade Show,Low,13,19,1.86,326151.5,8008161.84
CUST-00167,LLC Hodges-Harris,Stanley Lewis,zgonzalez@hotmail.com,-9076,Defense,United States,570354519.5,9181,Stanley Lewis,1/4/2020 13:52,Trade Show,Low,1,38,2.61,715474.74,2099810.07
CUST-00168,LLC Brown-Pineda,Katherine Larson,evansmichael@yahoo.com,-3254,Defense,United States,581373620.5,9406,Katherine Larson,5/6/2020 16:56,Cold Call,High,12,25,2.26,939596.3,6006621.73
CUST-00169,Group Harrell and Sons,Christina Moss,joshuastrickland@yahoo.com,-10769,Automotive,United States,641221920.6,6765,Christina Moss,7/6/2020 13:54,Cold Call,High,8,27,2.16,677675.43,2775150.67
CUST-00170,Inc Hicks-Garner,Mark Koch,robert59@yahoo.com,-4675,Manufacturing,United States,378746096.7,5549,Mark Koch,3/9/2020 12:50,Cold Call,Low,2,1,3.01,965772.15,8853802.94
CUST-00171,Group Gardner-Cook,Cindy Smith,christopher82@hotmail.com,-4624,Defense,United States,445386471.3,5122,Cindy Smith,8/20/2020 13:17,Referral,Low,13,33,2.49,118910.23,905956.8
CUST-00172,"PLC Lopez, Barton and Mora",Joshua Bauer,ashley37@mitchell-powers.com,-8505,Energy,United States,219611526.9,3567,Joshua Bauer,9/29/2020 16:28,Online,Medium,17,22,4.11,138064.03,9656682.09
CUST-00173,"Inc Howard, Rivera and Hall",Julie Walker,andrew25@king-rollins.com,-8211,Technology,United States,574890371.6,3726,Julie Walker,6/18/2020 12:15,Referral,Low,2,35,2.23,103711.33,826013.24
CUST-00174,"PLC Fitzgerald, Kane and Ward",Laurie Woodward DVM,zamoratheresa@huynh.com,-11051,Technology,United States,818858827.5,3368,Bryan Gibson,10/17/2020 9:22,Cold Call,High,0,11,1.9,982975.18,8591616.65
CUST-00175,"LLC Ramsey, Rivers and Good",Heather Curtis,monicawong@gmail.com,-6217,Defense,United States,458345845.9,2256,Heather Curtis,2/25/2020 10:43,Online,Medium,3,41,2.19,589762.98,6083340.97
CUST-00176,LLC Smith-Sanchez,Michele Rice,chambersashley@gmail.com,-8286,Technology,United States,511403385.6,1498,Michele Rice,6/8/2020 13:13,Trade Show,Low,5,2,3.41,957179.35,1939691.8
CUST-00177,Ltd Jackson-Wilson,Melissa Mullins,debragarcia@gonzalez.biz,-7221,Automotive,United States,51965682.6,2921,Melissa Mullins,2/21/2020 9:20,Online,High,1,0,4.81,291395.21,5071944.01
CUST-00178,"Group Walker, Walker and Atkins",Mr. Patrick Long,leemarcus@yahoo.com,-4466,Magnetics,United States,923868791.4,7654,Mr. Patrick Long,12/7/2020 8:26,Cold Call,High,0,2,2.73,102811.34,1859848.45
CUST-00179,"PLC Williams, Brennan and Martin",Ryan Holder,farmereric@yahoo.com,-6035,Technology,United States,558031315,1969,Ryan Holder,8/18/2020 10:53,Referral,Medium,1,7,4,810211.27,3277943.95
CUST-00180,LLC Clark-Williams,Kathleen Hoffman,katherinedrake@yahoo.com,-10885,Energy,United States,255326117.3,8145,Kathleen Hoffman,2/24/2020 8:35,Referral,Medium,4,39,4.57,912921.39,8973560.5
CUST-00181,and Sons Lyons-Lee,James Roberts,wvasquez@gmail.com,-3839,Magnetics,United States,401069464.2,1264,James Roberts,12/13/2020 8:02,Online,Medium,2,27,3.25,213632.29,5777647.72
CUST-00182,"PLC Brown, Johnson and Gonzalez",Brian Brown,scott14@gmail.com,-9692,Automotive,United States,136156116,9790,Brian Brown,12/9/2020 12:26,Referral,Medium,19,40,2.37,944192.52,385627.38
CUST-00183,LLC Hart Inc,Lawrence Wilson,michaelmarshall@yahoo.com,-5224,Magnetics,United States,101376677.9,6363,Lance Watts,11/16/2020 11:20,Trade Show,High,18,39,2.95,492680.29,400185.1
CUST-00184,LLC Jones Group,Carrie Williams,snyderstephanie@yahoo.com,-4784,Defense,United States,541770353.4,852,Carrie Williams,3/10/2020 14:19,Trade Show,Medium,10,15,4.24,810939.21,4319972.67
CUST-00185,PLC Taylor and Sons,Madeline Woods,bwashington@farmer.com,-6621,Defense,United States,578151328.2,1282,Madeline Woods,4/4/2020 8:51,Online,Medium,18,14,2.56,738343.02,6841763.62
CUST-00186,and Sons Yates-Wilson,John Robinson,kennedysteven@jimenez.info,-4515,Technology,United States,934708967.3,5141,John Robinson,7/14/2020 15:22,Cold Call,High,5,46,2.42,306822.95,6137279.8
CUST-00187,"PLC Snyder, Davis and Watson",Cheryl Yates,jamesaguilar@gmail.com,-3650,Defense,United States,771295967.2,6664,Cory Wallace,12/29/2020 13:52,Cold Call,Medium,5,27,4.32,790786.17,8185624.38
CUST-00188,Group Delacruz-Knight,Brenda Farrell,erika86@gmail.com,-4494,Energy,United States,43904601.48,4714,Brenda Farrell,7/23/2020 11:19,Trade Show,Low,9,25,3.48,399704.5,8848378.82
CUST-00189,"LLC Williams, Rodriguez and Price",Leslie Richardson,jramos@gmail.com,-6137,Automotive,United States,752532306,4035,Leslie Richardson,7/21/2020 10:23,Online,High,3,19,4.44,727877.22,9033058.8
CUST-00190,"Inc Simpson, Krueger and Morales",Xavier Flores,jason79@gmail.com,-6653,Energy,United States,242021445.3,1216,Xavier Flores,3/17/2020 10:31,Online,Low,13,44,1.67,195887.46,2558728.36
CUST-00191,Group Wright-Wilson,Pamela Moon,hillraymond@yahoo.com,-9524,Automotive,United States,603773376.2,8212,Pamela Moon,8/5/2020 16:36,Online,High,1,5,3.41,694431.53,7724335.91
CUST-00192,and Sons Jones and Sons,Kayla Stein,tammy37@yahoo.com,-8889,Energy,United States,729212987.8,3175,Kayla Stein,5/18/2020 16:20,Cold Call,Medium,9,49,2.77,285722.42,1485022.95
CUST-00193,"Ltd Patterson, Lozano and Long",Michelle Peck,juliajohnson@sanders.info,-11546,Automotive,United States,155422515.5,4555,Michelle Peck,12/6/2020 9:06,Cold Call,Low,2,15,4.45,783834.14,1787919.65
CUST-00194,"Group Wiggins, Leonard and Floyd",Angela Costa,erin17@erickson.com,-2745,Energy,United States,810439231.6,4719,Angela Costa,9/1/2020 12:50,Referral,Medium,1,24,1.64,281366.43,2238387.36
CUST-00195,Inc Payne-Bailey,William Thomas,alexandriabuckley@avery-fleming.com,-9104,Manufacturing,United States,991888681.4,2294,William Thomas,10/31/2020 11:42,Referral,Medium,16,31,2.73,854828.49,2949963.43
CUST-00196,LLC Mills and Sons,Adam Newton,kenneth40@hotmail.com,-3947,Energy,United States,620287857.9,9145,Adam Newton,3/23/2020 15:26,Cold Call,Low,17,32,4.87,807918.13,6426981.47
CUST-00197,PLC Johnson-Salazar,Gabrielle Deleon,danielfleming@hotmail.com,-9829,Manufacturing,United States,661968045.2,3596,Gabrielle Deleon,12/29/2020 11:26,Trade Show,Medium,6,29,3.84,293849.37,5998853.82
CUST-00198,Ltd Adams-Young,Sharon Spencer,haydenrobert@mcguire.com,-6346,Defense,United States,351503539.1,9532,Sharon Spencer,11/19/2020 14:42,Cold Call,Medium,13,9,4.53,933165.76,5824008.21
CUST-00199,"Inc Gonzalez, Yang and Gonzales",Carlos Kelley,fstone@johnson.com,-7733,Technology,United States,778847718.7,7282,Carlos Kelley,10/20/2020 9:41,Cold Call,Medium,19,44,1.05,790418.51,6563175.8
CUST-00200,Ltd Odom Inc,Andrew Brooks,gutierrezmadeline@yahoo.com,-4183,Magnetics,United States,196832111.1,7946,Andrew Brooks,10/30/2020 10:50,Referral,Medium,2,30,3.13,785553.02,1499285.45
CUST-00201,Ltd Parsons-Butler,Christine Patterson,nunezmatthew@russell-aguilar.info,-6155,Technology,United States,807289657.9,6053,Christine Patterson,10/26/2020 15:33,Referral,Medium,13,30,4.29,101996.97,4374268.59
CUST-00202,"PLC Hall, Davis and Jordan",Jose Hale,bakeremma@hotmail.com,-6054,Magnetics,United States,681314068.5,6694,Jose Hale,11/27/2020 9:44,Cold Call,Low,9,20,1.74,419803.26,5902378.7
CUST-00203,Ltd Perez-Adams,Tammy Edwards,connertimothy@gmail.com,-9291,Energy,United States,868964815.4,6245,Tammy Edwards,8/20/2020 9:44,Trade Show,Low,4,36,2.55,174899.08,2299055.14
CUST-00204,and Sons Carlson-Rosales,Haley Guzman,haynesbrandon@mcdonald.com,-5814,Energy,United States,372053223.3,7441,Haley Guzman,10/5/2020 11:49,Referral,High,3,17,1.44,223487.67,559713.23
CUST-00205,Ltd Sanford LLC,Samuel Munoz,thiggins@yahoo.com,-1959,Manufacturing,United States,654548963.2,7435,Samuel Munoz,8/7/2020 14:32,Trade Show,Low,14,4,1.53,577242.08,7594259.21
CUST-00206,Inc Short LLC,Michele Ortiz,audreydaugherty@bryant.com,-5300,Magnetics,United States,401426463.8,8180,Michele Ortiz,9/3/2020 14:47,Cold Call,High,11,35,4.2,293401.39,6974345.83
CUST-00207,Group Collins-Bowman,Julie Collins,phambrenda@yahoo.com,-11547,Energy,United States,624306547.9,4124,Mary Sandoval,4/18/2020 16:35,Cold Call,Medium,11,0,2.01,901664.15,6769812.05
CUST-00208,and Sons Robertson-Cox,Jared Foster,smithnicole@yahoo.com,-2804,Defense,United States,642106441,4790,Jared Foster,3/4/2020 9:37,Trade Show,Medium,5,26,4.41,180510.68,4804915.9
CUST-00209,Ltd Washington and Sons,Jason Perez,amandabeltran@hotmail.com,-2972,Technology,United States,902027143,323,Jason Perez,12/9/2020 9:42,Trade Show,High,5,37,3.34,190710.9,8798193.2
CUST-00210,"PLC Young, Ponce and Hicks",Heidi David,maddoxalyssa@yahoo.com,-4572,Energy,United States,421722554.9,1262,Heidi David,5/28/2020 13:01,Cold Call,Medium,4,20,1.27,904619.2,5626774.59
CUST-00211,Group Suarez-Brown,Lisa Byrd,abigail28@ashley.com,-7915,Technology,United States,147146906.9,4233,Lisa Byrd,11/25/2020 14:12,Referral,High,18,2,4.39,431040.43,2964631.3
CUST-00212,and Sons Roberts and Sons,Harry Stephens,karenrivas@hotmail.com,-10711,Manufacturing,United States,732166322.3,3732,Harry Stephens,3/24/2020 15:44,Trade Show,Medium,4,41,2.23,909093.94,1539775.89
CUST-00213,"PLC Calderon, Ortiz and Torres",Lauren Charles,fbanks@long.com,-5886,Technology,United States,927974844.5,3991,Tyrone Soto,3/31/2020 11:54,Trade Show,Medium,2,18,1.71,592166.01,6377519.25
CUST-00214,"Inc Haney, Miller and Petersen",Mark Sparks,michaeltownsend@hotmail.com,-6256,Defense,United States,927944129.2,9551,Mark Sparks,7/5/2020 16:34,Trade Show,Medium,19,21,2.89,637953.51,8997293.41
CUST-00215,"Ltd Soto, Patterson and Saunders",Gary West,montgomerysarah@yahoo.com,-8387,Manufacturing,United States,935011565.4,2137,Gary West,5/4/2020 9:44,Trade Show,Medium,9,36,2.35,136381.04,4339197.75
CUST-00216,LLC Allen PLC,Corey Fry,patriciatorres@yahoo.com,-6444,Technology,United States,751275300.6,4005,Corey Fry,5/27/2020 13:50,Referral,Low,8,28,1.14,61629.1,7263034.64
CUST-00217,"Inc Henson, Henderson and Stephens",Tiffany Schneider,hannahwolfe@gmail.com,-7460,Technology,United States,524746828.4,6209,Tiffany Schneider,5/24/2020 14:07,Online,High,16,45,2.93,448686.54,737333.08
CUST-00218,Inc Freeman-Kelly,Alexis Smith,wyoung@long-smith.biz,-5290,Energy,United States,140548006,2065,Antonio Morris,5/28/2020 14:32,Referral,Low,8,14,4.11,904195.82,6883053.76
CUST-00219,Ltd Armstrong-Kim,John Weaver,slynch@gmail.com,-6801,Magnetics,United States,809895426.8,9562,John Weaver,9/3/2020 15:09,Cold Call,High,0,14,1.19,710534.57,3197946.05
CUST-00220,and Sons Stephens-Gomez,Mrs. Kimberly Townsend DDS,murrayaustin@watson.org,-9220,Magnetics,United States,304898628.8,7207,Mrs. Kimberly Townsend DDS,9/29/2020 10:13,Cold Call,High,5,14,2.75,672526.09,1457103.96
CUST-00221,"PLC Kelly, Porter and Johnson",Samuel Larson,kelli61@hotmail.com,-2971,Energy,United States,445848379.4,4432,Samuel Larson,5/14/2020 8:37,Cold Call,Medium,3,47,4.02,58070.8,1383667.54
CUST-00222,PLC Obrien Inc,Timothy Sanchez,amyestrada@gmail.com,-4367,Technology,United States,270073682.3,2448,Timothy Sanchez,2/24/2020 14:32,Online,Low,6,12,2.47,871283.76,3782862.6
CUST-00223,PLC White-Edwards,Jorge Brown,melissanicholson@yahoo.com,-8000,Energy,United States,587873159.5,9067,Jorge Brown,5/7/2020 9:22,Trade Show,Medium,17,48,1.93,427164.69,7622807.71
CUST-00224,Inc Morrison PLC,Samantha Hill,ginahess@brown.com,-7799,Technology,United States,554159552,7782,Bill Jimenez,11/8/2020 12:46,Trade Show,Medium,17,29,4.33,297900.64,6319035.16
CUST-00225,and Sons Mitchell-Schwartz,Austin Chang,alexandra46@carter.com,-8505,Defense,United States,591097035,3810,Austin Chang,2/12/2020 9:21,Online,Medium,5,1,2.32,994354.72,9902908.88
CUST-00226,PLC Kelley and Sons,Brian Monroe,jsmith@meyer-ortega.org,-5587,Technology,United States,980234741.6,5073,Brian Monroe,2/11/2020 11:19,Referral,High,18,45,1.83,576599.87,9868022.58
CUST-00227,"and Sons Marshall, Hicks and Garcia",Caitlin Duncan,allenchristian@hotmail.com,-5330,Manufacturing,United States,346614077.5,2862,Joanne Cook,12/30/2020 13:50,Online,High,8,23,2.17,87159.52,613804.12
CUST-00228,LLC Williams PLC,Lisa Wilson,morenojohn@walker.biz,-6846,Energy,United States,599802362.7,6569,Lisa Wilson,6/8/2020 14:56,Online,Low,7,47,4.74,749615.67,1849261.11
CUST-00229,Inc Brown LLC,Greg Scott,kathryn86@hotmail.com,-3952,Defense,United States,75629909.05,6793,Greg Scott,11/6/2020 13:20,Online,High,4,4,1.22,852173.19,2469513.8
CUST-00230,Inc Frost-Burch,Susan Holland,joseph42@hayes-brown.com,-9256,Energy,United States,729063442.1,5421,Susan Holland,6/9/2020 10:31,Cold Call,Low,8,42,3.73,550564.47,7328253
CUST-00231,and Sons Smith-Donaldson,Charles Jones,lutzpatricia@sharp.com,-11237,Energy,United States,474866426.1,1726,Charles Jones,9/29/2020 15:32,Cold Call,High,8,10,2.29,946734.54,5168418.08
